0, 588.814, 333.097
1, 588.814, 333.097
1, 590.3353, 333.097
1, 591.85657, 333.097
1, 593.3778, 333.097
1, 594.89905, 333.097
1, 596.4203, 333.097
1, 597.9415, 333.097
1, 597.942, 334.09937
1, 597.942, 335.60294
1, 597.942, 337.1065
1, 597.942, 338.61008
1, 597.942, 340.11365
1, 597.942, 341.61722
1, 596.92786, 341.61697
1, 595.4066, 341.61697
1, 594.39246, 341.61697
1, 592.8712, 341.61697
1, 591.35, 341.61697
1, 589.82874, 341.61697
1, 588.814, 341.61697
1, 588.814, 340.1134
1, 588.814, 338.60983
1, 588.814, 337.10626
1, 588.814, 335.6027
1, 588.814, 334.09912
1, 588.814, 333.097
0, 588.814, 333.342
1, 588.814, 333.342
1, 590.3353, 333.342
1, 591.85657, 333.342
1, 593.3778, 333.342
1, 594.89905, 333.342
1, 596.4203, 333.342
1, 597.9415, 333.342
1, 597.942, 333.342
0, 588.814, 335.307
1, 588.814, 335.307
1, 590.3353, 335.307
1, 591.85657, 335.307
1, 593.3778, 335.307
1, 594.89905, 335.307
1, 596.4203, 335.307
1, 597.9415, 335.307
1, 597.942, 335.307
0, 588.814, 337.272
1, 588.814, 337.272
1, 590.3353, 337.272
1, 591.85657, 337.272
1, 593.3778, 337.272
1, 594.89905, 337.272
1, 596.4203, 337.272
1, 597.9415, 337.272
1, 597.942, 337.272
0, 588.814, 339.237
1, 588.814, 339.237
1, 590.3353, 339.237
1, 591.85657, 339.237
1, 593.3778, 339.237
1, 594.89905, 339.237
1, 596.4203, 339.237
1, 597.9415, 339.237
1, 597.942, 339.237
0, 588.814, 341.202
1, 588.814, 341.202
1, 590.3353, 341.202
1, 591.85657, 341.202
1, 593.3778, 341.202
1, 594.89905, 341.202
1, 596.4203, 341.202
1, 597.9415, 341.202
1, 597.942, 341.202
0, 588.814, 335.81
1, 588.814, 335.81
1, 589.59656, 334.45346
1, 590.37915, 333.09692
1, 590.379, 333.097
0, 588.814, 339.739
1, 588.814, 339.739
1, 589.5809, 338.4104
1, 590.3477, 337.0818
1, 591.11456, 335.75317
1, 591.8814, 334.42456
1, 592.64825, 333.09595
1, 592.648, 333.096
0, 589.999, 341.617
1, 589.999, 341.617
1, 590.77576, 340.27173
1, 591.5525, 338.92645
1, 592.3292, 337.58118
1, 593.10596, 336.2359
1, 593.8827, 334.89062
1, 594.6594, 333.54535
1, 594.918, 333.09702
0, 592.269, 341.617
1, 592.269, 341.617
1, 593.04553, 340.27173
1, 593.8221, 338.92645
1, 594.59863, 337.58118
1, 595.3752, 336.2359
1, 596.15173, 334.89062
1, 596.9283, 333.54535
1, 597.187, 333.09702
0, 594.537, 341.617
1, 594.537, 341.617
1, 595.3227, 340.2559
1, 596.1084, 338.89478
1, 596.8941, 337.53366
1, 597.6798, 336.17255
1, 597.942, 335.719
0, 596.806, 341.617
1, 596.806, 341.617
1, 597.65875, 340.141
1, 597.94305, 339.64902
0, 590.479, 341.617
1, 590.479, 341.617
1, 589.647, 340.1765
1, 588.81494, 338.73602
1, 588.815, 338.736
0, 592.747, 341.617
1, 592.747, 341.617
1, 591.9604, 340.2546
1, 591.17377, 338.8922
1, 590.38715, 337.52982
1, 589.6005, 336.16742
1, 588.8139, 334.80502
1, 588.814, 334.805
0, 595.016, 341.617
1, 595.016, 341.617
1, 594.23944, 340.27173
1, 593.4629, 338.92645
1, 592.68634, 337.58118
1, 591.9098, 336.2359
1, 591.13324, 334.89062
1, 590.3567, 333.54535
1, 590.09796, 333.09702
0, 597.285, 341.617
1, 597.285, 341.617
1, 596.50824, 340.27173
1, 595.7315, 338.92645
1, 594.9548, 337.58118
1, 594.17804, 336.2359
1, 593.4013, 334.89062
1, 592.6246, 333.54535
1, 592.36597, 333.09702
0, 597.942, 338.826
1, 597.942, 338.826
1, 597.17883, 337.50388
1, 596.41565, 336.18176
1, 595.65247, 334.85965
1, 594.8893, 333.53754
1, 594.635, 333.097
0, 597.942, 334.896
1, 597.942, 334.896
1, 597.16345, 333.5467
1, 596.904, 333.097
0, 588.814, 345.571
1, 588.814, 345.571
1, 590.3353, 345.571
1, 591.85657, 345.571
1, 593.3778, 345.571
1, 594.89905, 345.571
1, 596.4203, 345.571
1, 597.9415, 345.571
1, 597.942, 346.5764
1, 597.942, 348.08444
1, 597.942, 349.5925
1, 597.942, 351.10056
1, 597.942, 352.6086
1, 597.942, 354.11667
1, 597.942, 355.62473
1, 597.942, 357.13278
1, 597.942, 358.13815
1, 597.942, 359.6462
1, 597.942, 361.15427
1, 597.942, 362.66232
1, 597.942, 364.17038
1, 597.942, 365.67844
1, 597.942, 367.1865
1, 597.942, 368.69455
1, 597.942, 370.2026
1, 597.942, 371.71066
1, 597.942, 373.21872
1, 597.942, 374.72678
1, 597.942, 376.23483
1, 597.942, 377.7429
1, 597.942, 379.25095
1, 597.942, 380.25702
1, 596.4208, 380.25702
1, 594.89954, 380.25702
1, 593.8854, 380.25702
1, 592.36414, 380.25702
1, 590.8429, 380.25702
1, 589.32166, 380.25702
1, 588.814, 379.75433
1, 588.814, 378.24628
1, 588.814, 376.73822
1, 588.814, 375.23016
1, 588.814, 373.7221
1, 588.814, 372.21405
1, 588.814, 370.706
1, 588.814, 369.19794
1, 588.814, 367.68988
1, 588.814, 366.18182
1, 588.814, 364.67377
1, 588.814, 363.6684
1, 588.814, 362.16034
1, 588.814, 360.65228
1, 588.814, 359.14423
1, 588.814, 357.63617
1, 588.814, 356.1281
1, 588.814, 354.62006
1, 588.814, 353.112
1, 588.814, 351.60394
1, 588.814, 350.0959
1, 588.814, 348.58783
1, 588.814, 347.07977
1, 588.814, 345.57172
1, 588.814, 345.571
0, 588.814, 347.098
1, 588.814, 347.098
1, 590.3353, 347.098
1, 591.85657, 347.098
1, 593.3778, 347.098
1, 594.89905, 347.098
1, 596.4203, 347.098
1, 597.9415, 347.098
1, 597.942, 347.098
0, 588.814, 349.062
1, 588.814, 349.062
1, 590.3353, 349.062
1, 591.85657, 349.062
1, 593.3778, 349.062
1, 594.89905, 349.062
1, 596.4203, 349.062
1, 597.9415, 349.062
1, 597.942, 349.062
0, 588.814, 351.027
1, 588.814, 351.027
1, 590.3353, 351.027
1, 591.85657, 351.027
1, 593.3778, 351.027
1, 594.89905, 351.027
1, 596.4203, 351.027
1, 597.9415, 351.027
1, 597.942, 351.027
0, 588.814, 352.993
1, 588.814, 352.993
1, 590.3353, 352.993
1, 591.85657, 352.993
1, 593.3778, 352.993
1, 594.89905, 352.993
1, 596.4203, 352.993
1, 597.9415, 352.993
1, 597.942, 352.993
0, 588.814, 354.958
1, 588.814, 354.958
1, 590.3353, 354.958
1, 591.85657, 354.958
1, 593.3778, 354.958
1, 594.89905, 354.958
1, 596.4203, 354.958
1, 597.9415, 354.958
1, 597.942, 354.958
0, 588.814, 356.922
1, 588.814, 356.922
1, 590.3353, 356.922
1, 591.85657, 356.922
1, 593.3778, 356.922
1, 594.89905, 356.922
1, 596.4203, 356.922
1, 597.9415, 356.922
1, 597.942, 356.922
0, 588.814, 358.888
1, 588.814, 358.888
1, 590.3353, 358.888
1, 591.85657, 358.888
1, 593.3778, 358.888
1, 594.89905, 358.888
1, 596.4203, 358.888
1, 597.9415, 358.888
1, 597.942, 358.888
0, 588.814, 360.853
1, 588.814, 360.853
1, 590.3353, 360.853
1, 591.85657, 360.853
1, 593.3778, 360.853
1, 594.89905, 360.853
1, 596.4203, 360.853
1, 597.9415, 360.853
1, 597.942, 360.853
0, 588.814, 362.817
1, 588.814, 362.817
1, 590.3353, 362.817
1, 591.85657, 362.817
1, 593.3778, 362.817
1, 594.89905, 362.817
1, 596.4203, 362.817
1, 597.9415, 362.817
1, 597.942, 362.817
0, 588.814, 364.783
1, 588.814, 364.783
1, 590.3353, 364.783
1, 591.85657, 364.783
1, 593.3778, 364.783
1, 594.89905, 364.783
1, 596.4203, 364.783
1, 597.9415, 364.783
1, 597.942, 364.783
0, 588.814, 366.748
1, 588.814, 366.748
1, 590.3353, 366.748
1, 591.85657, 366.748
1, 593.3778, 366.748
1, 594.89905, 366.748
1, 596.4203, 366.748
1, 597.9415, 366.748
1, 597.942, 366.748
0, 588.814, 368.712
1, 588.814, 368.712
1, 590.3353, 368.712
1, 591.85657, 368.712
1, 593.3778, 368.712
1, 594.89905, 368.712
1, 596.4203, 368.712
1, 597.9415, 368.712
1, 597.942, 368.712
0, 588.814, 370.678
1, 588.814, 370.678
1, 590.3353, 370.678
1, 591.85657, 370.678
1, 593.3778, 370.678
1, 594.89905, 370.678
1, 596.4203, 370.678
1, 597.9415, 370.678
1, 597.942, 370.678
0, 588.814, 372.643
1, 588.814, 372.643
1, 590.3353, 372.643
1, 591.85657, 372.643
1, 593.3778, 372.643
1, 594.89905, 372.643
1, 596.4203, 372.643
1, 597.9415, 372.643
1, 597.942, 372.643
0, 588.814, 374.607
1, 588.814, 374.607
1, 590.3353, 374.607
1, 591.85657, 374.607
1, 593.3778, 374.607
1, 594.89905, 374.607
1, 596.4203, 374.607
1, 597.9415, 374.607
1, 597.942, 374.607
0, 588.814, 376.572
1, 588.814, 376.572
1, 590.3353, 376.572
1, 591.85657, 376.572
1, 593.3778, 376.572
1, 594.89905, 376.572
1, 596.4203, 376.572
1, 597.9415, 376.572
1, 597.942, 376.572
0, 588.814, 378.538
1, 588.814, 378.538
1, 590.3353, 378.538
1, 591.85657, 378.538
1, 593.3778, 378.538
1, 594.89905, 378.538
1, 596.4203, 378.538
1, 597.9415, 378.538
1, 597.942, 378.538
0, 588.814, 347.6
1, 588.814, 347.6
1, 589.69073, 346.07898
1, 589.98303, 345.572
0, 588.814, 351.529
1, 588.814, 351.529
1, 589.6074, 350.15405
1, 590.4008, 348.7791
1, 591.1942, 347.40417
1, 591.9876, 346.02924
1, 592.252, 345.57098
0, 588.814, 355.459
1, 588.814, 355.459
1, 589.5922, 354.11063
1, 590.3704, 352.76224
1, 591.1486, 351.41385
1, 591.9268, 350.06546
1, 592.705, 348.71707
1, 593.4832, 347.36868
1, 594.002, 346.46976
1, 594.521, 345.571
0, 588.814, 359.39
1, 588.814, 359.39
1, 589.5862, 358.0528
1, 590.35834, 356.71558
1, 591.1305, 355.37836
1, 591.90265, 354.04114
1, 592.6748, 352.70392
1, 593.44696, 351.3667
1, 594.2191, 350.02948
1, 594.9913, 348.69226
1, 595.50604, 347.80078
1, 596.2782, 346.46356
1, 596.79205, 345.57202
0, 588.814, 363.319
1, 588.814, 363.319
1, 589.57465, 362.00137
1, 590.33527, 360.68375
1, 591.0959, 359.36612
1, 591.8565, 358.0485
1, 592.6171, 356.73087
1, 593.37775, 355.41324
1, 594.13837, 354.0956
1, 594.899, 352.77798
1, 595.6596, 351.46036
1, 596.4202, 350.14273
1, 597.18085, 348.8251
1, 597.94147, 347.50748
1, 597.942, 347.508
0, 588.814, 367.25
1, 588.814, 367.25
1, 589.57465, 365.93237
1, 590.33527, 364.61475
1, 591.0959, 363.29712
1, 591.8565, 361.9795
1, 592.6171, 360.66187
1, 593.37775, 359.34424
1, 594.13837, 358.0266
1, 594.899, 356.70898
1, 595.6596, 355.39136
1, 596.4202, 354.07373
1, 597.18085, 352.7561
1, 597.94147, 351.43848
1, 597.942, 351.439
0, 588.814, 371.18
1, 588.814, 371.18
1, 589.57465, 369.86237
1, 590.33527, 368.54474
1, 591.0959, 367.2271
1, 591.8565, 365.9095
1, 592.6171, 364.59186
1, 593.37775, 363.27423
1, 594.13837, 361.9566
1, 594.899, 360.63898
1, 595.6596, 359.32135
1, 596.4202, 358.00372
1, 597.18085, 356.6861
1, 597.94147, 355.36847
1, 597.942, 355.369
0, 588.814, 375.11
1, 588.814, 375.11
1, 589.57465, 373.79236
1, 590.33527, 372.47473
1, 591.0959, 371.1571
1, 591.8565, 369.83948
1, 592.6171, 368.52185
1, 593.37775, 367.20422
1, 594.13837, 365.8866
1, 594.899, 364.56897
1, 595.6596, 363.25134
1, 596.4202, 361.93372
1, 597.18085, 360.6161
1, 597.94147, 359.29846
1, 597.942, 359.29898
0, 588.814, 379.04
1, 588.814, 379.04
1, 589.57465, 377.72238
1, 590.33527, 376.40475
1, 591.0959, 375.08713
1, 591.8565, 373.7695
1, 592.6171, 372.45187
1, 593.37775, 371.13425
1, 594.13837, 369.81662
1, 594.899, 368.499
1, 595.6596, 367.18137
1, 596.4202, 365.86374
1, 597.18085, 364.5461
1, 597.94147, 363.2285
1, 597.942, 363.229
0, 590.38, 380.257
1, 590.38, 380.257
1, 591.1362, 378.94714
1, 591.89246, 377.6373
1, 592.6487, 376.32745
1, 593.4049, 375.0176
1, 594.16113, 373.70776
1, 594.91736, 372.39792
1, 595.6736, 371.08807
1, 596.4298, 369.77823
1, 597.18604, 368.46838
1, 597.94226, 367.15854
1, 597.942, 367.159
0, 592.648, 380.257
1, 592.648, 380.257
1, 593.40424, 378.94724
1, 594.16046, 377.63748
1, 594.9167, 376.32773
1, 595.6729, 375.01797
1, 596.42914, 373.70822
1, 597.18536, 372.39847
1, 597.9416, 371.0887
1, 597.942, 371.089
0, 594.918, 380.257
1, 594.918, 380.257
1, 595.6741, 378.9475
1, 596.4301, 377.63803
1, 597.18616, 376.32855
1, 597.9422, 375.01907
1, 597.942, 375.01898
0, 597.187, 380.257
1, 597.187, 380.257
1, 597.9429, 378.949
1, 597.943, 378.94897
0, 590.098, 380.257
1, 590.098, 380.257
1, 589.32825, 378.92435
1, 588.815, 378.03598
0, 592.366, 380.257
1, 592.366, 380.257
1, 591.60486, 378.9389
1, 590.8437, 377.62082
1, 590.0825, 376.30273
1, 589.32135, 374.98465
1, 588.814, 374.106
0, 594.636, 380.257
1, 594.636, 380.257
1, 593.87665, 378.9421
1, 593.1173, 377.62723
1, 592.358, 376.31235
1, 591.59863, 374.99747
1, 590.8393, 373.6826
1, 590.07996, 372.3677
1, 589.3206, 371.05283
1, 588.815, 370.176
0, 596.904, 380.257
1, 596.904, 380.257
1, 596.14557, 378.94348
1, 595.38715, 377.62997
1, 594.6287, 376.31647
1, 593.8703, 375.00296
1, 593.1119, 373.68945
1, 592.35345, 372.37595
1, 591.59503, 371.06244
1, 590.8366, 369.74893
1, 590.0782, 368.43542
1, 589.31976, 367.12192
1, 588.81396, 366.246
0, 597.942, 378.126
1, 597.942, 378.126
1, 597.1814, 376.80838
1, 596.4208, 375.49075
1, 595.66016, 374.17313
1, 594.89954, 372.8555
1, 594.1389, 371.53787
1, 593.3783, 370.22025
1, 592.6177, 368.90262
1, 591.85706, 367.585
1, 591.09644, 366.26736
1, 590.3358, 364.94974
1, 589.5752, 363.6321
1, 588.8146, 362.31448
1, 588.814, 362.315
0, 597.942, 374.196
1, 597.942, 374.196
1, 597.1814, 372.8784
1, 596.4208, 371.56076
1, 595.66016, 370.24313
1, 594.89954, 368.9255
1, 594.1389, 367.60788
1, 593.3783, 366.29025
1, 592.6177, 364.97263
1, 591.85706, 363.655
1, 591.09644, 362.33737
1, 590.3358, 361.01974
1, 589.5752, 359.70212
1, 588.8146, 358.3845
1, 588.814, 358.385
0, 597.942, 370.266
1, 597.942, 370.266
1, 597.1814, 368.94836
1, 596.4208, 367.63074
1, 595.66016, 366.3131
1, 594.89954, 364.99548
1, 594.1389, 363.67786
1, 593.3783, 362.36023
1, 592.6177, 361.0426
1, 591.85706, 359.72498
1, 591.09644, 358.40735
1, 590.3358, 357.08972
1, 589.5752, 355.7721
1, 588.8146, 354.45447
1, 588.814, 354.455
0, 597.942, 366.336
1, 597.942, 366.336
1, 597.1814, 365.01837
1, 596.4208, 363.70074
1, 595.66016, 362.38312
1, 594.89954, 361.0655
1, 594.1389, 359.74786
1, 593.3783, 358.43024
1, 592.6177, 357.1126
1, 591.85706, 355.79498
1, 591.09644, 354.47736
1, 590.3358, 353.15973
1, 589.5752, 351.8421
1, 588.8146, 350.52448
1, 588.814, 350.525
0, 597.942, 362.406
1, 597.942, 362.406
1, 597.1814, 361.08838
1, 596.4208, 359.77075
1, 595.66016, 358.45312
1, 594.89954, 357.1355
1, 594.1389, 355.81787
1, 593.3783, 354.50024
1, 592.6177, 353.18262
1, 591.85706, 351.865
1, 591.09644, 350.54736
1, 590.3358, 349.22974
1, 589.5752, 347.9121
1, 588.8146, 346.59448
1, 588.814, 346.595
0, 597.942, 358.476
1, 597.942, 358.476
1, 597.1713, 357.141
1, 596.40063, 355.80597
1, 595.62994, 354.47095
1, 594.85925, 353.13593
1, 594.08856, 351.8009
1, 593.3179, 350.46588
1, 592.5472, 349.13086
1, 591.7765, 347.79584
1, 591.2627, 346.90582
1, 590.492, 345.5708
1, 590.492, 345.571
0, 597.942, 354.546
1, 597.942, 354.546
1, 597.16473, 353.1997
1, 596.38745, 351.85342
1, 595.61017, 350.50714
1, 594.8329, 349.16086
1, 594.0556, 347.81458
1, 593.2783, 346.4683
1, 592.76013, 345.57077
1, 592.76, 345.57098
0, 597.942, 350.616
1, 597.942, 350.616
1, 597.1479, 349.24005
1, 596.35376, 347.8641
1, 595.55963, 346.48816
1, 595.03, 345.57098
0, 597.942, 346.686
1, 597.942, 346.686
1, 597.29803, 345.571
0, 626.395, 376.017
1, 626.395, 376.017
1, 626.483, 377.204
1, 626.6982, 378.377
1, 627.08386, 379.57202
1, 627.9366, 380.25702
1, 629.5164, 380.25702
1, 631.09625, 380.25702
1, 632.6761, 380.25702
1, 634.2559, 380.25702
1, 635.30914, 380.25702
1, 636.889, 380.25702
1, 636.889, 379.102
1, 636.6479, 378.57703
1, 635.8041, 377.752
1, 635.32794, 376.6568
1, 635.13446, 375.49658
1, 635.06696, 374.20206
1, 635.063, 372.92294
1, 635.063, 371.39127
1, 635.063, 369.8596
1, 635.063, 368.3279
1, 635.063, 366.79623
1, 635.063, 365.26456
1, 635.063, 363.73288
1, 635.063, 362.2012
1, 635.063, 360.66953
1, 635.063, 359.13785
1, 635.063, 358.11673
1, 635.063, 356.58505
1, 635.063, 355.05338
1, 635.06, 354.24506
1, 634.969, 353.09906
1, 634.7219, 351.89404
1, 634.32086, 350.77808
1, 633.76587, 349.7511
1, 633.0599, 348.81113
1, 632.1984, 347.96216
1, 631.2451, 347.24164
1, 630.2274, 346.6414
1, 629.17944, 346.14966
1, 628.1159, 345.75317
1, 626.88574, 345.3979
1, 625.74396, 345.14615
1, 624.4341, 344.93338
1, 623.4539, 344.81714
1, 622.2144, 344.72263
1, 620.92285, 344.6681
1, 619.82166, 344.66016
1, 618.61194, 344.6969
1, 617.45215, 344.78714
1, 616.34094, 344.92966
1, 615.109, 345.1651
1, 614.0284, 345.45215
1, 612.8528, 345.86017
1, 611.82935, 346.31763
1, 610.80554, 346.8884
1, 609.8608, 347.54315
1, 608.9498, 348.32916
1, 608.15576, 349.1872
1, 607.4413, 350.1792
1, 606.8889, 351.18567
1, 606.4317, 352.33466
1, 606.1398, 353.41565
1, 605.9407, 354.63818
1, 605.86066, 355.85016
1, 606.35675, 356.8292
1, 607.86005, 356.8292
1, 609.36334, 356.8292
1, 610.86664, 356.8292
1, 612.36993, 356.8292
1, 613.8732, 356.8292
1, 614.37463, 356.8292
1, 614.42224, 355.62518
1, 614.7471, 354.48767
1, 615.4082, 353.5287
1, 616.34045, 352.81018
1, 617.4402, 352.33813
1, 618.6487, 352.07208
1, 619.7862, 351.97412
1, 621.0668, 351.9771
1, 622.17145, 352.0619
1, 623.2677, 352.2511
1, 624.4169, 352.6601
1, 625.3306, 353.3671
1, 625.9006, 354.39886
1, 626.1045, 355.56308
1, 625.9455, 356.7061
1, 625.2235, 357.6411
1, 624.1984, 358.27313
1, 623.0569, 358.70334
1, 621.8904, 359.00183
1, 620.8034, 359.2001
1, 619.524, 359.37595
1, 617.8757, 359.59448
1, 616.22736, 359.81302
1, 615.65594, 359.9054
1, 614.55365, 360.11035
1, 613.3424, 360.3831
1, 612.22217, 360.69708
1, 611.1794, 361.04608
1, 610.09436, 361.4931
1, 609.0054, 362.05606
1, 608.05444, 362.68008
1, 607.16046, 363.4511
1, 606.3759, 364.36813
1, 605.7657, 365.35635
1, 605.28516, 366.45508
1, 604.9514, 367.60208
1, 604.7434, 368.7841
1, 604.646, 369.98163
1, 604.64343, 371.2881
1, 604.7067, 372.28882
1, 604.8617, 373.45435
1, 605.1382, 374.67633
1, 605.49744, 375.7451
1, 606.0148, 376.8368
1, 606.65344, 377.8261
1, 607.4102, 378.7111
1, 608.2795, 379.4791
1, 609.30444, 380.1531
1, 610.3835, 380.66666
1, 611.4985, 381.03812
1, 612.63696, 381.28613
1, 613.85565, 381.43408
1, 615.0005, 381.48456
1, 616.2009, 381.45734
1, 617.4284, 381.349
1, 618.5997, 381.1573
1, 619.71545, 380.88257
1, 620.8704, 380.4906
1, 621.87146, 380.0451
1, 622.9769, 379.4176
1, 623.91797, 378.74557
1, 624.781, 377.98355
1, 625.6303, 377.05804
1, 626.33795, 376.10202
1, 626.395, 376.017
0, 626.238, 363.495
1, 626.238, 363.495
1, 625.05096, 363.984
1, 623.779, 364.424
1, 622.7655, 364.7185
1, 621.708, 364.988
1, 620.41174, 365.2705
1, 618.71893, 365.62903
1, 618.1572, 365.75278
1, 616.9557, 366.10474
1, 615.8517, 366.55948
1, 614.88025, 367.14203
1, 614.06915, 368.00226
1, 613.6094, 369.0815
1, 613.46045, 370.269
1, 613.57086, 371.4285
1, 613.99994, 372.51395
1, 614.7741, 373.42065
1, 615.7792, 374.04486
1, 616.9095, 374.38092
1, 618.09393, 374.4779
1, 619.2962, 374.42163
1, 620.463, 374.24265
1, 621.57794, 373.9244
1, 622.67346, 373.42664
1, 623.64197, 372.77094
1, 624.484, 371.9597
1, 625.1862, 370.9885
1, 625.694, 369.93796
1, 626.026, 368.82095
1, 626.20294, 367.59488
1, 626.238, 366.18243
1, 626.238, 364.57
1, 626.238, 363.495
0, 609.532, 349.849
1, 609.532, 349.849
1, 610.712, 349.849
0, 613.069, 349.849
1, 613.069, 349.849
1, 613.46295, 349.849
0, 617.393, 349.849
1, 617.393, 349.849
1, 618.572, 349.849
0, 620.93, 349.849
1, 620.93, 349.849
1, 621.323, 349.849
0, 625.253, 349.849
1, 625.253, 349.849
1, 626.432, 349.849
0, 628.79, 349.849
1, 628.79, 349.849
1, 629.183, 349.849
0, 633.113, 349.849
1, 633.113, 349.849
1, 633.828, 349.849
0, 625.253, 357.708
1, 625.253, 357.708
1, 626.432, 357.708
0, 628.79, 357.708
1, 628.79, 357.708
1, 629.183, 357.708
0, 633.113, 357.708
1, 633.113, 357.708
1, 634.292, 357.708
0, 609.532, 365.568
1, 609.532, 365.568
1, 610.712, 365.568
0, 613.069, 365.568
1, 613.069, 365.568
1, 613.46295, 365.568
0, 617.393, 365.568
1, 617.393, 365.568
1, 618.572, 365.568
0, 626.238, 365.568
1, 626.238, 365.568
1, 626.43097, 365.568
0, 628.79, 365.568
1, 628.79, 365.568
1, 629.183, 365.568
0, 633.113, 365.568
1, 633.113, 365.568
1, 634.292, 365.568
0, 605.21, 373.429
1, 605.21, 373.429
1, 605.603, 373.429
0, 609.532, 373.429
1, 609.532, 373.429
1, 610.712, 373.429
0, 613.069, 373.429
1, 613.069, 373.429
1, 613.46295, 373.429
0, 625.253, 373.429
1, 625.253, 373.429
1, 626.432, 373.429
0, 628.79, 373.429
1, 628.79, 373.429
1, 629.183, 373.429
0, 633.113, 373.429
1, 633.113, 373.429
1, 634.292, 373.429
0, 613.069, 381.289
1, 613.069, 381.289
1, 613.46295, 381.289
0, 617.393, 381.289
1, 617.393, 381.289
1, 617.789, 381.289
0, 606.472, 352.207
1, 606.472, 352.207
1, 607.175, 352.207
0, 607.567, 352.207
1, 607.567, 352.207
1, 608.353, 352.207
0, 613.069, 352.207
1, 613.069, 352.207
1, 615.03503, 352.207
1, 615.035, 352.207
0, 615.428, 352.207
1, 615.428, 352.207
1, 616.214, 352.207
0, 623.288, 352.207
1, 623.288, 352.207
1, 624.07404, 352.207
0, 628.79, 352.207
1, 628.79, 352.207
1, 630.75507, 352.207
